18:42, Sunday, February 15, 2026
Study name:Static 2
Units: mm
Selected reference : N/A
Node  ,X (mm)  ,Y (mm)  ,Z (mm)  ,URES (mm)
8121  ,96.6408  ,49.7181  ,-98.4982  ,3.84503e-01
29492  ,98.0881  ,46.504  ,-97.6924  ,3.84501e-01
47189  ,99.2659  ,43.255  ,-98.4904  ,3.84498e-01
45520  ,100.816  ,38.4476  ,-99.4143  ,3.84497e-01
17121  ,98.172  ,46.0641  ,-98.6865  ,3.84474e-01
19003  ,97.7104  ,47.1045  ,-99.0514  ,3.84450e-01
59959  ,101.583  ,36.3078  ,-97.9981  ,3.84423e-01
26438  ,98.6761  ,44.8913  ,-98.0234  ,3.84423e-01
41808  ,100.116  ,40.9299  ,-97.8698  ,3.84422e-01
43935  ,100.209  ,40.2539  ,-99.3593  ,3.84408e-01
31700  ,96.5692  ,49.9996  ,-97.5595  ,3.84401e-01
59232  ,99.6487  ,42.2156  ,-98.0428  ,3.84395e-01
47187  ,99.2737  ,43.2531  ,-98.089  ,3.84393e-01
57124  ,98.3202  ,45.7184  ,-98.2968  ,3.84385e-01
45573  ,99.873  ,41.6096  ,-97.8485  ,3.84378e-01
21370  ,100.232  ,40.4516  ,-98.235  ,3.84375e-01
7067  ,99.8769  ,41.2522  ,-99.186  ,3.84374e-01
18999  ,97.0492  ,48.8257  ,-97.9801  ,3.84363e-01
47204  ,99.0583  ,43.6512  ,-98.7983  ,3.84362e-01
19234  ,98.805  ,44.4396  ,-98.3159  ,3.84355e-01
45979  ,99.9433  ,40.9638  ,-99.4755  ,3.84349e-01
54182  ,99.9635  ,41.2387  ,-98.1345  ,3.84335e-01
7938  ,97.8555  ,46.8071  ,-98.4486  ,3.84334e-01
49711  ,98.5909  ,44.7199  ,-99.4773  ,3.84333e-01
10977  ,100.262  ,40.1936  ,-98.7152  ,3.84326e-01
46883  ,100.652  ,38.6721  ,-99.9244  ,3.84323e-01
30645  ,99.7193  ,41.5694  ,-99.5075  ,3.84298e-01
52339  ,98.8489  ,44.1726  ,-98.7774  ,3.84293e-01
10537  ,97.8222  ,46.5907  ,-99.6768  ,3.84282e-01
52343  ,98.4428  ,45.1034  ,-99.2932  ,3.84268e-01
8661  ,99.6885  ,41.9441  ,-98.2602  ,3.84261e-01
21342  ,100.13  ,40.4549  ,-98.9657  ,3.84243e-01
2832  ,99.5617  ,41.8867  ,-99.8289  ,3.84225e-01
20333  ,96.9156  ,48.8493  ,-98.9723  ,3.84224e-01
34754  ,99.3832  ,42.4548  ,-99.5575  ,3.84215e-01
46146  ,98.4753  ,45.3211  ,-97.7262  ,3.84193e-01
6746  ,99.1112  ,43.2684  ,-99.2613  ,3.84188e-01
7959  ,98.6046  ,44.8451  ,-98.2966  ,3.84172e-01
14883  ,101.092  ,37.5011  ,-98.5368  ,3.84150e-01
45572  ,99.7169  ,41.882  ,-97.8349  ,3.84147e-01
20391  ,96.3089  ,50.0345  ,-99.5444  ,3.84131e-01
17818  ,99.2839  ,42.6903  ,-99.4611  ,3.84124e-01
41809  ,100.038  ,40.844  ,-98.141  ,3.84118e-01
2585  ,100.319  ,39.5345  ,-99.8952  ,3.84114e-01
52338  ,98.9018  ,43.7898  ,-99.2404  ,3.84109e-01
10975  ,100.423  ,39.3574  ,-99.3256  ,3.84107e-01
61936  ,98.221  ,45.4678  ,-99.7116  ,3.84105e-01
52335  ,98.6485  ,44.5782  ,-98.7581  ,3.84104e-01
20336  ,96.813  ,49.1175  ,-98.4257  ,3.84101e-01
6350  ,100.528  ,39.1803  ,-98.7561  ,3.84098e-01
26081  ,99.6297  ,41.8288  ,-98.8787  ,3.84097e-01
35818  ,96.087  ,50.7624  ,-97.9943  ,3.84074e-01
5642  ,101.431  ,36.1916  ,-98.9563  ,3.84062e-01
29495  ,98.0689  ,46.1957  ,-98.0323  ,3.84061e-01
60201  ,99.4561  ,42.485  ,-98.1108  ,3.84054e-01
9159  ,98.6924  ,44.3112  ,-99.2196  ,3.84043e-01
38986  ,98.5004  ,44.9617  ,-98.5739  ,3.84036e-01
2358  ,100.875  ,37.6985  ,-99.9438  ,3.84030e-01
54174  ,100.271  ,40.139  ,-97.8833  ,3.84022e-01
53592  ,99.0048  ,43.3024  ,-99.7802  ,3.84006e-01
59600  ,98.8629  ,43.6757  ,-99.7678  ,3.83980e-01
21369  ,100.301  ,39.8811  ,-98.3636  ,3.83979e-01
52344  ,98.5443  ,44.6947  ,-99.0354  ,3.83968e-01
23232  ,95.9628  ,50.7749  ,-98.9873  ,3.83955e-01
34752  ,99.5969  ,41.71  ,-99.241  ,3.83942e-01
50280  ,98.154  ,45.611  ,-99.3472  ,3.83938e-01
30738  ,97.4136  ,47.434  ,-99.3267  ,3.83927e-01
14884  ,101.243  ,36.6551  ,-99.0357  ,3.83920e-01
26076  ,99.4958  ,42.2134  ,-98.3282  ,3.83918e-01
59593  ,98.6994  ,44.0745  ,-99.7535  ,3.83913e-01
47192  ,99.0069  ,43.5454  ,-98.4561  ,3.83908e-01
14877  ,100.965  ,37.4085  ,-99.5295  ,3.83905e-01
9268  ,98.3961  ,45.0782  ,-98.8512  ,3.83902e-01
45577  ,99.7156  ,41.6281  ,-98.0487  ,3.83888e-01
46897  ,101.309  ,36.1368  ,-99.9818  ,3.83887e-01
26074  ,99.5027  ,42.056  ,-98.7781  ,3.83887e-01
30662  ,98.4314  ,45.1697  ,-97.9649  ,3.83877e-01
34748  ,99.4394  ,42.0273  ,-99.5624  ,3.83869e-01
14878  ,101.256  ,36.8672  ,-97.9695  ,3.83859e-01
52750  ,99.1129  ,42.883  ,-99.7897  ,3.83849e-01
43932  ,99.9829  ,40.3291  ,-99.8658  ,3.83837e-01
49709  ,98.5474  ,44.4258  ,-99.7402  ,3.83831e-01
53754  ,99.3165  ,42.7701  ,-97.7998  ,3.83807e-01
41551  ,97.5587  ,47.1365  ,-98.7239  ,3.83806e-01
47193  ,99.0147  ,43.5435  ,-98.0547  ,3.83803e-01
52754  ,99.0586  ,43.4866  ,-97.7773  ,3.83799e-01
54758  ,97.0692  ,48.5208  ,-97.6032  ,3.83798e-01
51583  ,97.8371  ,46.4502  ,-98.7039  ,3.83789e-01
30647  ,99.7272  ,41.1385  ,-99.5082  ,3.83786e-01
60565  ,99.5197  ,42.172  ,-97.8176  ,3.83786e-01
34839  ,98.6457  ,44.5969  ,-97.7412  ,3.83784e-01
52752  ,99.1532  ,42.7829  ,-99.5342  ,3.83783e-01
7278  ,101.056  ,37.1185  ,-99.1151  ,3.83781e-01
26082  ,99.7561  ,41.305  ,-98.5112  ,3.83781e-01
47182  ,99.1148  ,42.9536  ,-99.1821  ,3.83751e-01
11974  ,99.0597  ,43.1626  ,-98.9191  ,3.83738e-01
57891  ,98.7745  ,44.1451  ,-98.0337  ,3.83724e-01
7936  ,96.9852  ,48.5169  ,-98.3532  ,3.83724e-01
46207  ,97.4307  ,47.6191  ,-97.6349  ,3.83721e-01
57889  ,98.8184  ,44.0882  ,-97.7563  ,3.83720e-01
5013  ,98.2029  ,45.7047  ,-97.7024  ,3.83716e-01
30644  ,99.5696  ,41.4557  ,-99.8296  ,3.83706e-01
45980  ,99.9045  ,40.53  ,-99.4721  ,3.83674e-01
45575  ,99.5595  ,41.9005  ,-98.035  ,3.83655e-01
21344  ,99.9733  ,40.5505  ,-98.5189  ,3.83647e-01
30663  ,98.3598  ,45.1235  ,-98.2382  ,3.83625e-01
49697  ,97.7244  ,46.8438  ,-97.6606  ,3.83623e-01
45993  ,100.435  ,39.2795  ,-97.8977  ,3.83605e-01
19235  ,98.7756  ,43.9933  ,-98.2421  ,3.83583e-01
2838  ,97.9527  ,45.807  ,-99.6882  ,3.83579e-01
32441  ,98.8194  ,43.9364  ,-97.9647  ,3.83578e-01
8660  ,99.3032  ,42.4828  ,-98.3962  ,3.83575e-01
35737  ,98.339  ,44.8011  ,-99.722  ,3.83572e-01
57122  ,98.1074  ,45.5858  ,-98.9052  ,3.83570e-01
21345  ,99.8412  ,40.8117  ,-98.7693  ,3.83565e-01
10973  ,100.135  ,39.7707  ,-99.3529  ,3.83562e-01
34753  ,99.1753  ,42.4851  ,-99.7951  ,3.83557e-01
10974  ,100.239  ,39.5935  ,-98.7834  ,3.83552e-01
26073  ,99.3101  ,42.3254  ,-98.8461  ,3.83543e-01
34841  ,98.5741  ,44.5507  ,-98.0144  ,3.83533e-01
57128  ,97.9739  ,46.0357  ,-98.2627  ,3.83526e-01
1597  ,99.7426  ,41.3121  ,-97.8371  ,3.83520e-01
41439  ,96.8028  ,48.5666  ,-99.5876  ,3.83519e-01
6577  ,99.317  ,42.1679  ,-99.296  ,3.83511e-01
47203  ,98.7669  ,43.8774  ,-98.5902  ,3.83502e-01
57644  ,97.1236  ,47.9915  ,-98.6762  ,3.83495e-01
38993  ,98.2556  ,45.2401  ,-98.5155  ,3.83490e-01
52753  ,98.9437  ,43.1463  ,-99.5107  ,3.83475e-01
57060  ,100.751  ,38.0162  ,-98.4049  ,3.83465e-01
19233  ,98.6401  ,44.2209  ,-98.4683  ,3.83463e-01
49687  ,97.4364  ,47.3766  ,-97.9369  ,3.83453e-01
46218  ,97.1624  ,47.6768  ,-99.619  ,3.83450e-01
36111  ,99.2108  ,42.5608  ,-98.7496  ,3.83449e-01
59601  ,98.8019  ,43.5196  ,-99.4983  ,3.83443e-01
47185  ,99.1558  ,42.7698  ,-98.4866  ,3.83432e-01
34756  ,99.2177  ,42.4034  ,-99.1995  ,3.83415e-01
10542  ,97.8856  ,45.9502  ,-99.3237  ,3.83414e-01
11975  ,98.9841  ,43.0463  ,-99.2553  ,3.83408e-01
31418  ,96.5963  ,49.3698  ,-97.5619  ,3.83405e-01
57059  ,100.675  ,38.3437  ,-97.9187  ,3.83402e-01
46148  ,98.159  ,45.5533  ,-97.9411  ,3.83397e-01
36962  ,99.6023  ,41.3485  ,-98.8883  ,3.83393e-01
56050  ,99.7788  ,40.9429  ,-98.4249  ,3.83387e-01
19231  ,98.5751  ,44.3989  ,-98.2228  ,3.83387e-01
30737  ,97.459  ,46.9158  ,-99.645  ,3.83384e-01
52341  ,98.3258  ,44.7723  ,-99.4412  ,3.83383e-01
60204  ,99.3257  ,42.4189  ,-97.8007  ,3.83380e-01
49700  ,97.734  ,46.5818  ,-98.0497  ,3.83378e-01
59961  ,101.342  ,35.9751  ,-98.4628  ,3.83367e-01
34814  ,98.5925  ,44.041  ,-99.4775  ,3.83366e-01
35817  ,96.1932  ,50.1375  ,-98.0036  ,3.83355e-01
33504  ,100.988  ,36.6963  ,-99.9538  ,3.83347e-01
60202  ,99.3613  ,42.2321  ,-97.9874  ,3.83332e-01
26080  ,99.5081  ,41.6945  ,-98.4254  ,3.83332e-01
11977  ,98.8197  ,43.4945  ,-99.0532  ,3.83328e-01
47184  ,99.1636  ,42.7679  ,-98.0852  ,3.83327e-01
7747  ,99.1184  ,42.6389  ,-99.103  ,3.83321e-01
54180  ,99.8168  ,40.9175  ,-97.8436  ,3.83305e-01
47180  ,99.0633  ,42.8478  ,-98.84  ,3.83305e-01
6743  ,99.0083  ,43.0568  ,-98.577  ,3.83290e-01
56041  ,99.8187  ,40.5466  ,-99.1743  ,3.83289e-01
45574  ,99.5866  ,41.5845  ,-97.8235  ,3.83284e-01
8960  ,97.2619  ,47.466  ,-98.9992  ,3.83283e-01
49712  ,98.4405  ,44.3923  ,-99.4642  ,3.83280e-01
52762  ,98.7656  ,43.7831  ,-98.3225  ,3.83278e-01
19230  ,98.4396  ,44.6264  ,-98.449  ,3.83272e-01
41549  ,97.6042  ,46.6183  ,-99.0421  ,3.83269e-01
6352  ,97.8186  ,46.0934  ,-98.9592  ,3.83251e-01
34816  ,98.6104  ,44.0159  ,-99.0323  ,3.83248e-01
10531  ,100.451  ,38.6644  ,-98.8037  ,3.83245e-01
26437  ,98.3507  ,45.0048  ,-97.7153  ,3.83241e-01
34479  ,96.0676  ,50.1511  ,-98.9964  ,3.83232e-01
26435  ,98.44  ,44.7616  ,-97.7232  ,3.83230e-01
46652  ,100.624  ,37.9236  ,-99.3975  ,3.83219e-01
34746  ,99.2314  ,42.0575  ,-99.8  ,3.83214e-01
59641  ,98.4836  ,44.3595  ,-98.9105  ,3.83210e-01
4254  ,95.8646  ,50.8477  ,-97.4978  ,3.83207e-01
27158  ,99.4011  ,41.9606  ,-98.2048  ,3.83202e-01
41565  ,97.4459  ,47.1146  ,-98.326  ,3.83202e-01
2903  ,99.5774  ,41.0248  ,-99.8303  ,3.83199e-01
30646  ,99.5062  ,41.3869  ,-99.226  ,3.83197e-01
41441  ,96.6998  ,48.6804  ,-99.2202  ,3.83190e-01
10530  ,100.374  ,38.992  ,-98.3175  ,3.83189e-01
47186  ,99.0161  ,43.0549  ,-98.1756  ,3.83184e-01
35735  ,98.1146  ,45.1174  ,-99.7023  ,3.83170e-01
40229  ,97.0051  ,48.2121  ,-97.9763  ,3.83165e-01
54342  ,98.2946  ,44.9725  ,-98.2809  ,3.83165e-01
43390  ,97.9669  ,45.7476  ,-98.5695  ,3.83161e-01
20350  ,96.3601  ,49.6616  ,-98.0074  ,3.83157e-01
20392  ,96.3372  ,49.407  ,-99.5468  ,3.83141e-01
38972  ,98.3354  ,44.743  ,-98.7263  ,3.83134e-01
61353  ,98.0783  ,45.2603  ,-99.3699  ,3.83128e-01
30642  ,99.3487  ,41.7041  ,-99.5475  ,3.83117e-01
33498  ,101.205  ,35.8969  ,-99.4547  ,3.83110e-01
31421  ,96.6113  ,49.0684  ,-98.0242  ,3.83104e-01
1747  ,99.891  ,40.5228  ,-97.8501  ,3.83096e-01
52342  ,98.4273  ,44.3636  ,-99.1835  ,3.83093e-01
57462  ,100.715  ,37.6336  ,-98.9832  ,3.83093e-01
8954  ,98.1151  ,45.4019  ,-98.1798  ,3.83079e-01
4946  ,99.024  ,43.053  ,-97.7743  ,3.83079e-01
46882  ,100.182  ,39.0661  ,-99.8832  ,3.83076e-01
39569  ,100.287  ,38.889  ,-99.3137  ,3.83073e-01
29491  ,97.9077  ,46.0306  ,-97.6766  ,3.83069e-01
14879  ,100.879  ,37.372  ,-97.9365  ,3.83061e-01
21371  ,99.9211  ,40.2648  ,-98.3304  ,3.83052e-01
1109  ,99.4305  ,41.8568  ,-97.8098  ,3.83049e-01
60683  ,100.46  ,38.1481  ,-99.9076  ,3.83041e-01
20330  ,96.2345  ,49.6752  ,-99.0003  ,3.83033e-01
38983  ,98.1904  ,45.089  ,-98.5582  ,3.83029e-01
38973  ,98.2792  ,44.7471  ,-98.9993  ,3.83016e-01
6487  ,99.9512  ,40.0068  ,-98.8106  ,3.83007e-01
56039  ,99.625  ,40.9864  ,-98.802  ,3.83001e-01
43933  ,99.9092  ,39.8459  ,-99.8593  ,3.82992e-01
32438  ,98.7834  ,43.6609  ,-97.7532  ,3.82989e-01
26440  ,98.2792  ,44.9585  ,-97.9886  ,3.82988e-01
47181  ,98.9877  ,42.7315  ,-99.1762  ,3.82978e-01
26439  ,98.3684  ,44.7154  ,-97.9964  ,3.82977e-01
23236  ,95.9341  ,50.3847  ,-98.4765  ,3.82967e-01
56048  ,99.5352  ,41.3785  ,-98.2138  ,3.82966e-01
41445  ,96.4777  ,49.0919  ,-99.0164  ,3.82965e-01
2230  ,95.6155  ,50.8704  ,-99.4837  ,3.82962e-01
11971  ,98.9326  ,42.9405  ,-98.9132  ,3.82961e-01
23233  ,95.7033  ,50.8714  ,-98.4421  ,3.82958e-01
26077  ,99.3224  ,41.8064  ,-98.9432  ,3.82956e-01
32440  ,98.6953  ,43.8653  ,-97.7455  ,3.82934e-01
34747  ,99.2018  ,41.9597  ,-99.6522  ,3.82932e-01
35738  ,98.1612  ,44.8771  ,-99.4852  ,3.82919e-01
11973  ,98.8369  ,43.1423  ,-99.0561  ,3.82917e-01
57727  ,99.1729  ,42.4167  ,-98.086  ,3.82902e-01
5060  ,98.5436  ,44.2562  ,-97.7322  ,3.82901e-01
10538  ,97.6528  ,46.1182  ,-99.6619  ,3.82891e-01
40232  ,97.0107  ,47.9695  ,-98.2783  ,3.82890e-01
26079  ,99.295  ,41.9474  ,-98.4985  ,3.82889e-01
38985  ,98.3461  ,44.6463  ,-98.2507  ,3.82876e-01
11965  ,98.7683  ,43.3887  ,-98.7111  ,3.82875e-01
41005  ,99.5013  ,41.1299  ,-99.242  ,3.82866e-01
46678  ,99.2084  ,42.23  ,-98.2728  ,3.82855e-01
11325  ,99.109  ,42.1981  ,-99.5335  ,3.82855e-01
20332  ,96.375  ,49.3602  ,-98.4698  ,3.82848e-01
60848  ,98.7849  ,43.5028  ,-97.9616  ,3.82845e-01
47183  ,98.7376  ,43.3123  ,-99.2728  ,3.82842e-01
14885  ,101.03  ,36.526  ,-98.4354  ,3.82842e-01
54443  ,97.639  ,46.4218  ,-98.2802  ,3.82838e-01
43947  ,99.2596  ,41.6633  ,-99.8025  ,3.82818e-01
46219  ,97.0107  ,47.7088  ,-99.2915  ,3.82807e-01
38971  ,98.1751  ,44.9191  ,-98.8089  ,3.82804e-01
57730  ,99.0876  ,42.519  ,-98.3057  ,3.82789e-01
2998  ,98.7763  ,43.0243  ,-99.7602  ,3.82764e-01
38992  ,98.0317  ,45.2351  ,-98.9279  ,3.82759e-01
43537  ,98.5447  ,44.1044  ,-97.9406  ,3.82759e-01
34750  ,99.2263  ,41.8447  ,-99.281  ,3.82758e-01
20331  ,96.1011  ,49.9088  ,-98.4804  ,3.82758e-01
34755  ,99.0097  ,42.4336  ,-99.4371  ,3.82757e-01
46147  ,98.0783  ,45.3883  ,-97.6915  ,3.82756e-01
49686  ,97.3846  ,47.121  ,-97.6308  ,3.82742e-01
30740  ,97.3074  ,46.9477  ,-99.3174  ,3.82738e-01
38984  ,98.242  ,44.7628  ,-98.528  ,3.82737e-01
10541  ,97.5857  ,46.2614  ,-99.2974  ,3.82729e-01
53948  ,99.3791  ,41.6509  ,-98.2002  ,3.82728e-01
53601  ,98.6345  ,43.3975  ,-99.7478  ,3.82726e-01
56040  ,99.6026  ,40.7212  ,-99.207  ,3.82725e-01
14882  ,100.842  ,36.9894  ,-98.5148  ,3.82699e-01
52751  ,98.8166  ,42.9242  ,-99.5048  ,3.82698e-01
2997  ,98.4927  ,43.7708  ,-99.7354  ,3.82695e-01
49685  ,96.7693  ,48.348  ,-98.6011  ,3.82694e-01
41553  ,97.1491  ,47.4441  ,-98.6013  ,3.82678e-01
34815  ,98.4144  ,44.073  ,-99.2731  ,3.82661e-01
1099  ,101.247  ,35.7621  ,-97.9688  ,3.82659e-01
11966  ,98.7671  ,43.2945  ,-98.4433  ,3.82654e-01
57726  ,99.0332  ,42.7018  ,-97.7751  ,3.82649e-01
33523  ,98.9402  ,42.806  ,-98.3961  ,3.82641e-01
56346  ,99.2365  ,42.1037  ,-97.7928  ,3.82640e-01
61014  ,97.8462  ,45.4566  ,-99.6788  ,3.82635e-01
6745  ,98.857  ,42.8241  ,-99.2493  ,3.82634e-01
7958  ,98.5457  ,43.9526  ,-98.1491  ,3.82618e-01
38991  ,98.0499  ,45.2508  ,-98.2225  ,3.82616e-01
41548  ,97.475  ,46.5844  ,-98.7359  ,3.82614e-01
4934  ,97.025  ,47.9072  ,-97.5994  ,3.82613e-01
30643  ,99.3565  ,41.2732  ,-99.5481  ,3.82609e-01
53731  ,98.3406  ,44.1221  ,-99.7221  ,3.82602e-01
46235  ,100.897  ,36.4495  ,-99.4277  ,3.82600e-01
53949  ,99.2721  ,41.917  ,-97.9796  ,3.82596e-01
61011  ,97.8099  ,45.5994  ,-99.3464  ,3.82596e-01
34813  ,98.5105  ,43.7457  ,-99.2903  ,3.82578e-01
56049  ,99.5579  ,41.0164  ,-98.1275  ,3.82575e-01
33259  ,100.619  ,37.203  ,-99.9214  ,3.82575e-01
34745  ,99.0244  ,42.4601  ,-98.6  ,3.82573e-01
11327  ,99.0795  ,42.1004  ,-99.3857  ,3.82573e-01
54339  ,98.1146  ,44.8518  ,-99.0433  ,3.82551e-01
58672  ,98.7749  ,43.2926  ,-98.042  ,3.82549e-01
34743  ,99.0313  ,42.3027  ,-99.0499  ,3.82543e-01
34744  ,99.1023  ,42.2168  ,-98.5665  ,3.82540e-01
52332  ,98.537  ,43.8366  ,-98.4971  ,3.82539e-01
57729  ,98.948  ,42.8041  ,-97.9947  ,3.82536e-01
53912  ,97.8127  ,45.8706  ,-97.9071  ,3.82533e-01
45977  ,99.5386  ,40.591  ,-99.8269  ,3.82528e-01
2994  ,98.1886  ,44.4734  ,-99.7088  ,3.82515e-01
31419  ,96.6332  ,48.7626  ,-97.5651  ,3.82512e-01
26078  ,99.1092  ,42.0593  ,-99.0164  ,3.82512e-01
45545  ,99.9886  ,39.7294  ,-97.8586  ,3.82510e-01
19232  ,98.4102  ,44.1802  ,-98.3752  ,3.82495e-01
34480  ,95.972  ,50.2264  ,-97.5072  ,3.82494e-01
54450  ,97.3942  ,46.8589  ,-98.02  ,3.82493e-01
46751  ,98.8387  ,42.6263  ,-99.7657  ,3.82475e-01
41557  ,96.9077  ,47.8225  ,-98.9241  ,3.82471e-01
11970  ,98.7855  ,43.0365  ,-98.7139  ,3.82468e-01
30735  ,97.1157  ,47.1756  ,-99.6149  ,3.82463e-01
6742  ,98.5283  ,43.7207  ,-98.8451  ,3.82461e-01
50340  ,96.5472  ,48.7596  ,-98.3973  ,3.82460e-01
14866  ,100.709  ,36.913  ,-99.5071  ,3.82456e-01
36110  ,98.932  ,42.5381  ,-98.9535  ,3.82445e-01
43936  ,99.7255  ,40.082  ,-99.3171  ,3.82440e-01
58603  ,99.4597  ,41.2835  ,-97.8124  ,3.82440e-01
30664  ,98.0344  ,45.2369  ,-97.9302  ,3.82439e-01
14887  ,100.971  ,36.1935  ,-98.905  ,3.82430e-01
37188  ,97.7429  ,45.7426  ,-98.9819  ,3.82429e-01
5007  ,97.6124  ,46.3566  ,-97.6508  ,3.82425e-01
33522  ,98.877  ,42.7471  ,-98.6905  ,3.82424e-01
35372  ,98.4015  ,44.0642  ,-98.7232  ,3.82414e-01
59095  ,98.879  ,42.5262  ,-99.5102  ,3.82413e-01
8064  ,99.3277  ,41.4449  ,-98.5905  ,3.82410e-01
6348  ,100.373  ,38.1486  ,-98.8513  ,3.82407e-01
7792  ,98.2747  ,44.4078  ,-98.6014  ,3.82374e-01
11326  ,98.9659  ,42.2889  ,-99.3192  ,3.82370e-01
21372  ,99.6321  ,40.6217  ,-98.134  ,3.82369e-01
57531  ,100.578  ,37.5664  ,-98.4352  ,3.82364e-01
38989  ,97.8911  ,45.3969  ,-98.5922  ,3.82346e-01
10527  ,100.297  ,38.4761  ,-98.3651  ,3.82344e-01
34840  ,98.3379  ,44.4209  ,-97.7142  ,3.82342e-01
40230  ,97.0307  ,47.6647  ,-97.9014  ,3.82342e-01
2668  ,96.7595  ,47.9517  ,-99.5838  ,3.82333e-01
52985  ,98.1754  ,44.4447  ,-99.4281  ,3.82326e-01
21343  ,99.6622  ,40.3637  ,-98.6143  ,3.82324e-01
53335  ,98.5358  ,43.7424  ,-98.2294  ,3.82315e-01
43948  ,99.2675  ,41.2324  ,-99.8032  ,3.82313e-01
53909  ,97.6205  ,46.0649  ,-98.5355  ,3.82299e-01
35371  ,98.3453  ,44.0683  ,-98.9962  ,3.82296e-01
14870  ,100.783  ,36.657  ,-98.9844  ,3.82284e-01
1293  ,100.22  ,38.8037  ,-97.8789  ,3.82282e-01
57058  ,100.508  ,37.8727  ,-97.9041  ,3.82282e-01
41004  ,99.3516  ,41.0162  ,-99.5641  ,3.82281e-01
27157  ,99.2207  ,41.711  ,-98.3699  ,3.82276e-01
33497  ,101.087  ,35.6487  ,-98.9249  ,3.82274e-01
36975  ,98.8666  ,42.5244  ,-99.2227  ,3.82270e-01
31895  ,98.7488  ,43.2274  ,-97.7502  ,3.82267e-01
18152  ,98.2185  ,44.4119  ,-98.8744  ,3.82256e-01
41563  ,97.3591  ,46.7336  ,-98.3033  ,3.82255e-01
34478  ,95.7219  ,50.2514  ,-99.493  ,3.82248e-01
43529  ,98.3157  ,44.3518  ,-97.9685  ,3.82241e-01
11964  ,98.5271  ,43.6264  ,-98.5774  ,3.82238e-01
46215  ,97.8306  ,45.6812  ,-97.6698  ,3.82235e-01
30136  ,98.7973  ,42.9142  ,-98.3606  ,3.82235e-01
58602  ,99.5339  ,40.8888  ,-97.8189  ,3.82231e-01
54799  ,100.21  ,38.3732  ,-99.3613  ,3.82231e-01
4651  ,99.0425  ,42.3506  ,-97.7759  ,3.82229e-01
43971  ,99.8305  ,39.4251  ,-99.8524  ,3.82216e-01
36961  ,99.2317  ,41.4832  ,-98.9283  ,3.82214e-01
41447  ,96.3699  ,48.7896  ,-99.5497  ,3.82213e-01
39570  ,99.935  ,39.2479  ,-99.2829  ,3.82213e-01
53910  ,97.7688  ,45.7192  ,-98.1458  ,3.82212e-01
2839  ,97.3529  ,46.4295  ,-99.6357  ,3.82208e-01
55066  ,99.3036  ,41.5558  ,-97.7987  ,3.82200e-01
2996  ,98.9011  ,42.2284  ,-99.7711  ,3.82197e-01
56347  ,99.0781  ,42.1639  ,-97.9626  ,3.82185e-01
8756  ,97.9847  ,45.0998  ,-98.2651  ,3.82153e-01
49648  ,99.4528  ,40.6075  ,-99.5291  ,3.82145e-01
8732  ,99.1137  ,41.9771  ,-98.1493  ,3.82142e-01
11972  ,98.7098  ,42.9201  ,-99.0501  ,3.82141e-01
7784  ,98.1622  ,44.416  ,-99.1474  ,3.82138e-01
59960  ,100.938  ,36.3112  ,-97.9417  ,3.82138e-01
2245  ,100.97  ,35.6087  ,-99.9521  ,3.82136e-01
31896  ,98.8052  ,42.9123  ,-97.9592  ,3.82130e-01
53602  ,98.5701  ,43.1903  ,-99.5223  ,3.82128e-01
33260  ,100.451  ,37.4738  ,-99.4278  ,3.82121e-01
57728  ,98.9573  ,42.4529  ,-97.9956  ,3.82115e-01
10532  ,100.077  ,38.8508  ,-98.7827  ,3.82114e-01
34477  ,95.713  ,50.4736  ,-97.9802  ,3.82112e-01
61045  ,98.4205  ,44.0333  ,-97.7215  ,3.82111e-01
35736  ,97.9641  ,44.7898  ,-99.6892  ,3.82104e-01
13498  ,98.8013  ,42.6308  ,-99.0266  ,3.82099e-01
19270  ,98.3167  ,44.2  ,-98.1769  ,3.82098e-01
45544  ,99.9272  ,39.4419  ,-98.2784  ,3.82092e-01
46171  ,98.4283  ,43.5635  ,-99.5099  ,3.82089e-01
41550  ,97.1782  ,46.9139  ,-99.0111  ,3.82081e-01
51554  ,98.6317  ,42.9634  ,-99.5824  ,3.82079e-01
9308  ,97.0363  ,47.4221  ,-98.2035  ,3.82073e-01
16521  ,97.4566  ,46.2276  ,-98.9912  ,3.82072e-01
53720  ,98.9929  ,42.2662  ,-98.1823  ,3.82070e-01
34476  ,95.478  ,50.9471  ,-97.9454  ,3.82069e-01
52749  ,98.6105  ,43.0902  ,-99.2669  ,3.82062e-01
56047  ,99.6397  ,40.0986  ,-99.0193  ,3.82058e-01
13491  ,98.7376  ,42.9087  ,-98.5261  ,3.82057e-01
2590  ,100.046  ,38.5978  ,-99.8713  ,3.82053e-01
11976  ,98.5455  ,43.3684  ,-98.848  ,3.82048e-01
18153  ,98.1144  ,44.5839  ,-98.6839  ,3.82038e-01
61010  ,97.5747  ,45.7568  ,-99.6551  ,3.82034e-01
32442  ,98.5097  ,43.6771  ,-97.9376  ,3.82029e-01
53781  ,99.3504  ,41.0827  ,-98.5042  ,3.82022e-01
43531  ,98.3457  ,44.1385  ,-97.8652  ,3.82020e-01
6062  ,99.1356  ,41.5216  ,-99.266  ,3.82017e-01
6741  ,98.5258  ,43.5322  ,-98.3097  ,3.82016e-01
58494  ,98.672  ,42.8633  ,-99.3269  ,3.82015e-01
