16:24, Wednesday, February 18, 2026
Study name:Static 2
Units: mm
Selected reference : N/A
Node  ,X (mm)  ,Y (mm)  ,Z (mm)  ,URES (mm)
15069  ,97.7416  ,45.3777  ,-98.2802  ,1.28535e-01
23099  ,98.9931  ,42.5325  ,-99.0686  ,1.28534e-01
7057  ,98.1939  ,44.2026  ,-98.2776  ,1.28531e-01
35751  ,98.1114  ,44.4146  ,-98.1897  ,1.28531e-01
11118  ,96.4436  ,47.9027  ,-99.2564  ,1.28531e-01
38387  ,96.3176  ,48.2116  ,-98.7459  ,1.28530e-01
9084  ,98.0289  ,44.6267  ,-98.1017  ,1.28528e-01
39877  ,100.452  ,39.4804  ,-99.0131  ,1.28527e-01
47677  ,99.2304  ,42.1787  ,-98.2771  ,1.28527e-01
26525  ,97.9353  ,44.8201  ,-98.1911  ,1.28527e-01
52690  ,97.369  ,46.1139  ,-99.0583  ,1.28525e-01
43936  ,97.2731  ,46.6341  ,-97.6211  ,1.28525e-01
47692  ,98.7579  ,43.1522  ,-97.9753  ,1.28524e-01
60677  ,98.5895  ,43.2154  ,-99.5464  ,1.28524e-01
7538  ,97.8418  ,45.0136  ,-98.2805  ,1.28524e-01
42943  ,98.0196  ,44.384  ,-99.25  ,1.28523e-01
61421  ,98.2076  ,44.2773  ,-97.8989  ,1.28523e-01
33442  ,98.0562  ,44.4071  ,-98.4566  ,1.28523e-01
30034  ,98.212  ,43.9886  ,-98.9295  ,1.28522e-01
34416  ,97.9736  ,44.6191  ,-98.3686  ,1.28521e-01
21997  ,97.8801  ,44.8126  ,-98.458  ,1.28519e-01
38366  ,96.8332  ,47.1809  ,-99.1223  ,1.28518e-01
20422  ,95.4353  ,49.8492  ,-97.9807  ,1.28517e-01
15065  ,97.7573  ,45.1275  ,-98.4829  ,1.28517e-01
3269  ,97.7397  ,45.1062  ,-99.6695  ,1.28516e-01
60805  ,99.8703  ,40.8806  ,-97.8483  ,1.28515e-01
38422  ,96.5417  ,47.8806  ,-97.8803  ,1.28515e-01
14670  ,97.7584  ,45.004  ,-99.379  ,1.28514e-01
50402  ,98.0519  ,44.2635  ,-99.5071  ,1.28512e-01
52722  ,99.005  ,42.6139  ,-98.1481  ,1.28512e-01
15020  ,97.8477  ,44.7567  ,-98.862  ,1.28512e-01
64029  ,98.1696  ,44.0072  ,-99.2126  ,1.28511e-01
54490  ,98.9243  ,42.5277  ,-99.5551  ,1.28511e-01
15030  ,97.7956  ,44.9265  ,-98.6604  ,1.28511e-01
7530  ,97.9184  ,44.6116  ,-98.6355  ,1.28511e-01
40113  ,97.5487  ,45.9887  ,-97.6452  ,1.28511e-01
53589  ,96.9716  ,46.9886  ,-98.4503  ,1.28510e-01
15031  ,97.725  ,45.0716  ,-98.8869  ,1.28510e-01
7457  ,97.777  ,44.9018  ,-99.0884  ,1.28508e-01
40129  ,97.2781  ,46.4607  ,-97.9413  ,1.28507e-01
55325  ,97.2147  ,46.344  ,-99.3233  ,1.28507e-01
7535  ,97.6729  ,45.2414  ,-98.6853  ,1.28507e-01
52241  ,97.4292  ,45.838  ,-99.3638  ,1.28506e-01
63183  ,98.2039  ,43.9121  ,-99.5204  ,1.28506e-01
37716  ,97.8903  ,44.5883  ,-99.1862  ,1.28506e-01
57401  ,95.2952  ,49.7919  ,-99.4557  ,1.28505e-01
11371  ,98.2525  ,43.8215  ,-99.1768  ,1.28504e-01
15061  ,97.5608  ,45.5866  ,-98.5199  ,1.28503e-01
50399  ,98.0348  ,44.2766  ,-99.6953  ,1.28503e-01
7053  ,97.4487  ,45.9318  ,-98.3545  ,1.28502e-01
41824  ,96.72  ,47.5206  ,-97.8664  ,1.28502e-01
48616  ,97.8781  ,44.6102  ,-99.4274  ,1.28502e-01
23124  ,95.3198  ,49.8553  ,-98.9744  ,1.28502e-01
60678  ,98.2869  ,43.7265  ,-99.4846  ,1.28500e-01
2862  ,100.319  ,39.5345  ,-99.8952  ,1.28499e-01
63182  ,98.1868  ,43.9253  ,-99.7086  ,1.28499e-01
51033  ,98.8387  ,42.6263  ,-99.7657  ,1.28498e-01
38420  ,96.2836  ,48.212  ,-98.362  ,1.28496e-01
61594  ,98.3824  ,43.5192  ,-99.7258  ,1.28495e-01
61422  ,98.1039  ,44.4757  ,-97.6937  ,1.28495e-01
55324  ,97.0095  ,46.6893  ,-99.6057  ,1.28495e-01
38365  ,96.5639  ,47.6332  ,-98.7989  ,1.28494e-01
23080  ,99.0548  ,42.445  ,-98.3458  ,1.28493e-01
27394  ,98.7226  ,43.0652  ,-98.3478  ,1.28493e-01
55612  ,98.2529  ,44.0046  ,-97.9948  ,1.28493e-01
8316  ,98.627  ,43.1591  ,-98.8077  ,1.28492e-01
52573  ,97.4041  ,45.8232  ,-99.0046  ,1.28489e-01
16346  ,97.6162  ,45.2337  ,-99.4514  ,1.28489e-01
20420  ,95.0414  ,50.4864  ,-97.9071  ,1.28488e-01
50400  ,97.9103  ,44.4897  ,-99.6845  ,1.28488e-01
61413  ,98.0264  ,44.3939  ,-98.0903  ,1.28486e-01
45074  ,97.5828  ,45.3013  ,-98.9593  ,1.28486e-01
45075  ,97.6348  ,45.1315  ,-99.1609  ,1.28485e-01
55615  ,98.1089  ,44.1819  ,-98.1783  ,1.28485e-01
33440  ,98.097  ,44.1095  ,-98.5083  ,1.28484e-01
27741  ,97.7485  ,45.3266  ,-97.6627  ,1.28483e-01
35747  ,98.1984  ,43.9717  ,-98.2726  ,1.28482e-01
52240  ,97.2748  ,46.0681  ,-99.6289  ,1.28481e-01
41612  ,99.1966  ,41.925  ,-99.523  ,1.28479e-01
54396  ,97.6996  ,45.2197  ,-98.0197  ,1.28479e-01
27350  ,98.5148  ,43.2828  ,-99.0702  ,1.28479e-01
25768  ,97.9592  ,44.314  ,-98.6873  ,1.28478e-01
60679  ,98.2523  ,43.7079  ,-99.7144  ,1.28476e-01
27348  ,98.4887  ,43.3551  ,-98.7809  ,1.28475e-01
52724  ,98.8491  ,42.8526  ,-97.958  ,1.28474e-01
16441  ,100.527  ,39.1468  ,-99.4455  ,1.28474e-01
63208  ,98.1542  ,44.2363  ,-97.6982  ,1.28472e-01
23123  ,94.9259  ,50.4925  ,-98.9008  ,1.28470e-01
58789  ,97.9146  ,44.7952  ,-97.6772  ,1.28469e-01
7804  ,100.736  ,38.759  ,-98.9958  ,1.28467e-01
18851  ,100.24  ,39.7777  ,-99.3712  ,1.28466e-01
47258  ,97.2626  ,46.0951  ,-98.6827  ,1.28465e-01
40112  ,97.4665  ,45.7762  ,-97.997  ,1.28465e-01
15066  ,97.6141  ,45.2103  ,-98.317  ,1.28465e-01
47791  ,98.7788  ,42.9398  ,-98.0664  ,1.28464e-01
54473  ,99.2364  ,42.1029  ,-97.7928  ,1.28464e-01
56106  ,98.8331  ,42.6343  ,-99.347  ,1.28464e-01
27343  ,98.3766  ,43.4788  ,-99.0434  ,1.28464e-01
6668  ,98.4026  ,43.4065  ,-99.3326  ,1.28464e-01
41823  ,96.5962  ,47.6357  ,-97.5618  ,1.28463e-01
58790  ,97.9226  ,44.5923  ,-97.8852  ,1.28463e-01
47782  ,98.7322  ,42.8149  ,-99.3711  ,1.28463e-01
61682  ,99.7557  ,41.0008  ,-98.1384  ,1.28462e-01
6662  ,98.3505  ,43.5511  ,-98.7542  ,1.28462e-01
11374  ,98.17  ,43.8176  ,-99.0254  ,1.28462e-01
54513  ,98.5242  ,43.1459  ,-99.7382  ,1.28461e-01
38419  ,96.5299  ,47.6335  ,-98.4151  ,1.28460e-01
7779  ,97.4927  ,45.3612  ,-99.2334  ,1.28460e-01
15021  ,97.7874  ,44.5369  ,-98.9067  ,1.28460e-01
15051  ,97.5296  ,45.3242  ,-98.5194  ,1.28457e-01
15017  ,97.7168  ,44.682  ,-99.1331  ,1.28457e-01
35750  ,97.9109  ,44.4047  ,-98.2231  ,1.28455e-01
23078  ,99.0755  ,42.303  ,-98.4956  ,1.28455e-01
1944  ,100.015  ,40.4795  ,-97.861  ,1.28454e-01
38399  ,96.7081  ,47.2735  ,-98.4012  ,1.28453e-01
40114  ,97.3398  ,46.0874  ,-97.8169  ,1.28453e-01
51036  ,98.7475  ,42.7329  ,-99.5576  ,1.28452e-01
35749  ,97.9934  ,44.1927  ,-98.3111  ,1.28452e-01
3180  ,99.5774  ,41.0248  ,-99.8303  ,1.28452e-01
54516  ,98.6466  ,42.9136  ,-99.5817  ,1.28451e-01
50381  ,97.7045  ,44.7039  ,-99.3743  ,1.28451e-01
64480  ,95.5274  ,49.4813  ,-97.9614  ,1.28451e-01
21673  ,97.8556  ,44.3972  ,-98.49  ,1.28450e-01
15062  ,97.4175  ,45.6694  ,-98.354  ,1.28450e-01
41587  ,97.4683  ,45.4064  ,-99.6458  ,1.28450e-01
5231  ,96.1487  ,48.3793  ,-97.5227  ,1.28449e-01
50380  ,97.6859  ,44.8061  ,-99.6648  ,1.28449e-01
22021  ,99.0888  ,42.1138  ,-99.3491  ,1.28448e-01
47247  ,97.1959  ,46.2482  ,-98.2931  ,1.28447e-01
38396  ,96.7373  ,47.1318  ,-98.7823  ,1.28447e-01
11391  ,98.1752  ,43.7838  ,-98.7466  ,1.28447e-01
23077  ,98.8959  ,42.6301  ,-98.4221  ,1.28447e-01
6566  ,100.162  ,40.021  ,-98.8472  ,1.28446e-01
5332  ,98.3118  ,43.8066  ,-97.7119  ,1.28445e-01
40128  ,97.2728  ,46.269  ,-97.621  ,1.28445e-01
19154  ,101.456  ,36.9718  ,-98.517  ,1.28444e-01
11364  ,98.2767  ,43.646  ,-98.5109  ,1.28443e-01
48264  ,99.2596  ,41.6633  ,-99.8025  ,1.28443e-01
55614  ,98.1678  ,43.9839  ,-97.8955  ,1.28443e-01
27396  ,98.5522  ,43.2053  ,-98.4914  ,1.28443e-01
65301  ,98.4159  ,43.6017  ,-97.721  ,1.28442e-01
9924  ,98.0238  ,44.1611  ,-98.079  ,1.28441e-01
35980  ,97.7271  ,44.9645  ,-97.8411  ,1.28441e-01
4530  ,94.6222  ,51.1442  ,-97.3891  ,1.28441e-01
62333  ,95.7146  ,49.0879  ,-98.0635  ,1.28438e-01
15064  ,97.6019  ,44.9857  ,-98.3742  ,1.28438e-01
55613  ,98.2573  ,43.7738  ,-97.9898  ,1.28437e-01
15048  ,97.4098  ,45.4592  ,-98.7944  ,1.28437e-01
19070  ,100.112  ,40.1952  ,-98.3389  ,1.28437e-01
48246  ,99.5626  ,41.3634  ,-98.06  ,1.28437e-01
38501  ,95.4264  ,49.5583  ,-98.473  ,1.28437e-01
5314  ,98.52  ,43.3968  ,-97.7302  ,1.28436e-01
45073  ,97.533  ,45.0347  ,-98.9517  ,1.28436e-01
15047  ,97.6402  ,44.7846  ,-98.5518  ,1.28436e-01
60448  ,97.7493  ,45.0027  ,-97.6627  ,1.28436e-01
26526  ,97.7351  ,44.7616  ,-98.049  ,1.28436e-01
55616  ,98.1134  ,43.951  ,-98.1733  ,1.28436e-01
6671  ,98  ,44.0164  ,-98.7391  ,1.28435e-01
48232  ,98.8138  ,42.7656  ,-98.3305  ,1.28435e-01
15013  ,97.5851  ,44.8649  ,-99.1533  ,1.28435e-01
5293  ,96.933  ,46.9114  ,-97.5913  ,1.28434e-01
52740  ,98.8254  ,42.8371  ,-97.7569  ,1.28434e-01
32100  ,97.5664  ,44.9671  ,-99.4439  ,1.28434e-01
14998  ,97.6737  ,44.6413  ,-98.6886  ,1.28434e-01
26523  ,97.6415  ,44.9551  ,-98.1384  ,1.28434e-01
15060  ,97.2977  ,45.8044  ,-98.629  ,1.28433e-01
40127  ,97.2147  ,46.2301  ,-97.9325  ,1.28433e-01
15028  ,97.603  ,44.7864  ,-98.915  ,1.28432e-01
47546  ,98.6601  ,43.1068  ,-97.8737  ,1.28432e-01
35746  ,98.1014  ,43.8786  ,-98.5033  ,1.28432e-01
41230  ,98.414  ,43.4013  ,-98.4646  ,1.28431e-01
15029  ,97.5509  ,44.9562  ,-98.7135  ,1.28431e-01
63734  ,95.4018  ,49.4949  ,-98.9543  ,1.28431e-01
15046  ,97.5175  ,45.0996  ,-98.5766  ,1.28430e-01
57404  ,97.6252  ,45.1842  ,-97.8247  ,1.28430e-01
38650  ,101.244  ,37.1918  ,-99.9762  ,1.28430e-01
48245  ,99.4152  ,41.6509  ,-98.0471  ,1.28430e-01
30281  ,97.9576  ,44.035  ,-99.0223  ,1.28430e-01
11115  ,96.3406  ,47.6665  ,-99.5471  ,1.28429e-01
63817  ,98.3947  ,43.5291  ,-97.9435  ,1.28428e-01
15014  ,97.6372  ,44.645  ,-98.9335  ,1.28427e-01
15002  ,97.7079  ,44.4999  ,-98.707  ,1.28427e-01
24106  ,98.7436  ,42.8527  ,-98.4389  ,1.28427e-01
62334  ,95.6136  ,49.1649  ,-98.575  ,1.28427e-01
45186  ,99.3383  ,41.7221  ,-98.6057  ,1.28427e-01
33395  ,97.8282  ,44.2393  ,-98.9585  ,1.28426e-01
58655  ,97.8228  ,44.4943  ,-98.0151  ,1.28426e-01
61417  ,97.9201  ,44.3595  ,-97.8738  ,1.28424e-01
11372  ,98.2158  ,43.6166  ,-98.994  ,1.28424e-01
6659  ,98.2029  ,43.7409  ,-98.2676  ,1.28424e-01
32103  ,97.3447  ,45.5339  ,-99.4277  ,1.28423e-01
9857  ,97.0765  ,46.2585  ,-99.0109  ,1.28423e-01
21996  ,97.6497  ,44.7327  ,-98.3079  ,1.28423e-01
26524  ,97.7432  ,44.5392  ,-98.2185  ,1.28423e-01
62335  ,95.9287  ,48.5701  ,-98.5865  ,1.28422e-01
63732  ,95.589  ,49.1015  ,-99.0563  ,1.28422e-01
11381  ,98.2419  ,43.5443  ,-99.2832  ,1.28420e-01
5320  ,97.4842  ,45.6206  ,-97.6395  ,1.28420e-01
14999  ,97.688  ,44.5316  ,-98.4854  ,1.28419e-01
16342  ,97.5434  ,44.9724  ,-99.6524  ,1.28419e-01
35748  ,98.0404  ,43.947  ,-98.3468  ,1.28418e-01
64183  ,97.0066  ,46.3453  ,-99.6054  ,1.28418e-01
47693  ,98.4987  ,43.3241  ,-97.9526  ,1.28417e-01
9297  ,97.9152  ,44.0535  ,-99.3055  ,1.28417e-01
20425  ,95.1228  ,50.0591  ,-98.4818  ,1.28417e-01
40204  ,96.8355  ,44.3069  ,-98.4848  ,1.28416e-01
55443  ,96.8541  ,44.2702  ,-98.5882  ,1.28416e-01
44462  ,96.8182  ,44.3068  ,-98.6831  ,1.28416e-01
807  ,96.7991  ,44.343  ,-98.5834  ,1.28416e-01
54397  ,97.4353  ,45.5138  ,-97.9966  ,1.28415e-01
39330  ,100.652  ,38.6721  ,-99.9244  ,1.28415e-01
54476  ,99.3029  ,41.8527  ,-97.9981  ,1.28415e-01
62372  ,95.6519  ,49.1753  ,-97.4792  ,1.28415e-01
55986  ,96.8898  ,44.2336  ,-98.4896  ,1.28414e-01
6172  ,96.8716  ,44.2704  ,-98.3862  ,1.28414e-01
29069  ,97.7858  ,44.2578  ,-99.2416  ,1.28414e-01
55442  ,96.8725  ,44.2335  ,-98.6878  ,1.28414e-01
908  ,96.837  ,44.2702  ,-98.7827  ,1.28414e-01
55610  ,97.9084  ,44.172  ,-98.2118  ,1.28414e-01
52576  ,97.3197  ,45.5191  ,-99.0684  ,1.28414e-01
60693  ,96.8164  ,44.3431  ,-98.3853  ,1.28414e-01
60442  ,96.7821  ,44.343  ,-98.7779  ,1.28414e-01
22885  ,96.7796  ,44.379  ,-98.4839  ,1.28414e-01
18547  ,96.7626  ,44.379  ,-98.6782  ,1.28414e-01
806  ,96.9077  ,44.1965  ,-98.5929  ,1.28413e-01
23074  ,99.2259  ,41.9239  ,-98.5567  ,1.28413e-01
25767  ,97.8964  ,44.0996  ,-98.5418  ,1.28413e-01
43937  ,96.938  ,46.738  ,-97.9115  ,1.28413e-01
30958  ,100.932  ,38.3206  ,-98.4771  ,1.28412e-01
55464  ,96.7429  ,44.4148  ,-98.5785  ,1.28412e-01
21671  ,97.7455  ,44.3276  ,-98.6109  ,1.28411e-01
63184  ,96.9249  ,44.1965  ,-98.3948  ,1.28411e-01
32101  ,97.4429  ,45.0946  ,-99.2258  ,1.28411e-01
21672  ,97.7045  ,44.414  ,-98.5525  ,1.28411e-01
57322  ,96.8906  ,44.1965  ,-98.7874  ,1.28411e-01
60653  ,96.7898  ,44.3153  ,-98.9332  ,1.28411e-01
6170  ,96.7598  ,44.4148  ,-98.3843  ,1.28411e-01
60701  ,96.8301  ,44.3436  ,-98.2235  ,1.28411e-01
40855  ,97.0098  ,46.4115  ,-98.6213  ,1.28411e-01
15045  ,97.4175  ,45.1957  ,-98.7059  ,1.28411e-01
907  ,96.7258  ,44.4148  ,-98.773  ,1.28410e-01
47695  ,98.3402  ,43.4962  ,-98.2213  ,1.28410e-01
63185  ,96.9425  ,44.1592  ,-98.4981  ,1.28410e-01
33861  ,97.898  ,44.0667  ,-99.4937  ,1.28410e-01
57304  ,96.9255  ,44.1592  ,-98.6924  ,1.28410e-01
60450  ,96.7341  ,44.3875  ,-98.9283  ,1.28409e-01
55465  ,96.7227  ,44.4503  ,-98.4789  ,1.28409e-01
55475  ,96.7057  ,44.4503  ,-98.6732  ,1.28409e-01
64724  ,96.9385  ,44.1957  ,-98.2465  ,1.28408e-01
7533  ,97.6565  ,44.4622  ,-99.1778  ,1.28408e-01
2942  ,95.8937  ,48.3976  ,-99.508  ,1.28408e-01
7537  ,97.3863  ,45.4069  ,-98.3536  ,1.28408e-01
54515  ,98.5603  ,42.9407  ,-99.7413  ,1.28408e-01
11806  ,98.9166  ,42.4881  ,-98.5719  ,1.28407e-01
61780  ,97.7185  ,44.5924  ,-98.0086  ,1.28407e-01
54412  ,96.7736  ,44.4153  ,-98.2226  ,1.28407e-01
29068  ,97.7736  ,44.2797  ,-99.4828  ,1.28407e-01
2506  ,94.3966  ,51.1529  ,-99.377  ,1.28407e-01
55326  ,96.8713  ,46.6039  ,-99.2933  ,1.28407e-01
59716  ,97.1367  ,45.9826  ,-99.3165  ,1.28407e-01
40210  ,96.9599  ,44.1217  ,-98.5975  ,1.28406e-01
40115  ,97.2576  ,45.8749  ,-98.1687  ,1.28406e-01
60685  ,98.3373  ,43.337  ,-99.5244  ,1.28406e-01
58791  ,96.8984  ,44.27  ,-98.084  ,1.28406e-01
57324  ,96.9021  ,44.1616  ,-98.9407  ,1.28405e-01
39498  ,101.527  ,36.4385  ,-99.4854  ,1.28405e-01
6175  ,96.9769  ,44.1217  ,-98.4033  ,1.28405e-01
64028  ,97.9981  ,43.8678  ,-99.2696  ,1.28405e-01
808  ,96.6853  ,44.4855  ,-98.5735  ,1.28405e-01
909  ,96.9429  ,44.1217  ,-98.792  ,1.28405e-01
47544  ,98.6923  ,43.0069  ,-97.7452  ,1.28405e-01
1071  ,96.7421  ,44.36  ,-99.0837  ,1.28404e-01
47107  ,96.7027  ,44.4855  ,-98.3754  ,1.28404e-01
60451  ,96.6683  ,44.4855  ,-98.7679  ,1.28403e-01
16329  ,96.677  ,44.4586  ,-98.9233  ,1.28403e-01
55982  ,96.9904  ,44.1209  ,-98.255  ,1.28402e-01
28430  ,96.8561  ,44.2075  ,-99.0913  ,1.28402e-01
63776  ,96.994  ,44.084  ,-98.5026  ,1.28402e-01
57303  ,96.977  ,44.084  ,-98.697  ,1.28402e-01
6223  ,96.7873  ,44.4158  ,-98.0608  ,1.28401e-01
29067  ,97.6442  ,44.4841  ,-99.419  ,1.28400e-01
54411  ,96.7164  ,44.486  ,-98.2136  ,1.28400e-01
66417  ,96.6649  ,44.5204  ,-98.4699  ,1.28400e-01
18676  ,96.6475  ,44.5205  ,-98.6681  ,1.28400e-01
27355  ,98.5719  ,42.981  ,-99.1054  ,1.28400e-01
5335  ,97.8164  ,44.5579  ,-97.6686  ,1.28400e-01
60681  ,98.2073  ,43.5257  ,-99.513  ,1.28399e-01
16345  ,97.4199  ,45.0999  ,-99.4343  ,1.28399e-01
3204  ,97.8809  ,44.0799  ,-99.6819  ,1.28399e-01
3117  ,96.6662  ,46.9492  ,-99.5756  ,1.28399e-01
19068  ,99.9008  ,40.5998  ,-98.151  ,1.28398e-01
61418  ,97.9705  ,44.1201  ,-97.8782  ,1.28398e-01
4928  ,99.0422  ,42.3489  ,-97.7758  ,1.28398e-01
57323  ,96.9537  ,44.0863  ,-98.9452  ,1.28398e-01
58555  ,96.8843  ,44.307  ,-97.926  ,1.28397e-01
47048  ,98.7656  ,42.6496  ,-99.1061  ,1.28397e-01
6222  ,97.004  ,44.1201  ,-98.1067  ,1.28397e-01
63239  ,96.7633  ,44.3153  ,-99.2368  ,1.28397e-01
16343  ,97.4201  ,45.1507  ,-99.6416  ,1.28397e-01
805  ,97.0108  ,44.046  ,-98.6019  ,1.28397e-01
33387  ,97.7487  ,44.2023  ,-98.7588  ,1.28396e-01
44460  ,96.8283  ,44.3798  ,-97.9211  ,1.28396e-01
57390  ,97.0278  ,44.046  ,-98.4078  ,1.28395e-01
63236  ,96.9938  ,44.046  ,-98.7964  ,1.28395e-01
50401  ,97.7565  ,44.2929  ,-99.671  ,1.28395e-01
60652  ,96.7075  ,44.3875  ,-99.232  ,1.28395e-01
18592  ,96.6265  ,44.5552  ,-98.5683  ,1.28395e-01
9164  ,98.4775  ,43.2515  ,-98.1751  ,1.28394e-01
9834  ,96.9431  ,46.5646  ,-98.2317  ,1.28394e-01
6167  ,96.6442  ,44.5551  ,-98.3663  ,1.28393e-01
955  ,96.6095  ,44.5552  ,-98.7628  ,1.28393e-01
15016  ,97.5248  ,44.6451  ,-99.198  ,1.28393e-01
23093  ,98.9977  ,42.2204  ,-99.141  ,1.28393e-01
54712  ,99.9741  ,40.3705  ,-98.6441  ,1.28393e-01
62903  ,98.1145  ,43.9429  ,-97.6947  ,1.28393e-01
59111  ,96.9913  ,44.1581  ,-97.9488  ,1.28392e-01
18856  ,99.9715  ,40.2627  ,-99.2443  ,1.28392e-01
60446  ,97.0413  ,44.0452  ,-98.2594  ,1.28392e-01
16330  ,96.6272  ,44.5027  ,-99.0736  ,1.28392e-01
40206  ,96.8845  ,44.3462  ,-98.5898  ,1.28392e-01
63751  ,96.8755  ,44.1616  ,-99.2443  ,1.28392e-01
6973  ,97.7929  ,44.1828  ,-98.3446  ,1.28391e-01
40205  ,96.9207  ,44.3099  ,-98.4912  ,1.28391e-01
40215  ,96.9035  ,44.3098  ,-98.6894  ,1.28391e-01
34845  ,96.9388  ,44.2729  ,-98.5945  ,1.28391e-01
30190  ,96.771  ,44.4515  ,-97.9161  ,1.28390e-01
47259  ,97.1116  ,45.9678  ,-98.9572  ,1.28390e-01
61424  ,97.0442  ,44.0078  ,-98.507  ,1.28390e-01
59633  ,97.0272  ,44.0078  ,-98.7014  ,1.28390e-01
32111  ,97.3274  ,45.2556  ,-98.98  ,1.28390e-01
55611  ,97.8203  ,44.2615  ,-98.0037  ,1.28390e-01
15052  ,97.2665  ,45.542  ,-98.6285  ,1.28390e-01
60651  ,96.6504  ,44.4586  ,-99.227  ,1.28389e-01
62373  ,95.866  ,48.6575  ,-98.0023  ,1.28389e-01
11805  ,98.7757  ,42.6756  ,-98.6967  ,1.28389e-01
27354  ,98.4597  ,43.1047  ,-99.3679  ,1.28388e-01
40221  ,96.9738  ,44.251  ,-98.4331  ,1.28388e-01
22903  ,96.6055  ,44.5896  ,-98.4647  ,1.28388e-01
14237  ,96.5881  ,44.5896  ,-98.6629  ,1.28388e-01
6664  ,98.0811  ,43.6821  ,-99.2338  ,1.28388e-01
3270  ,97.632  ,44.506  ,-99.6601  ,1.28388e-01
18548  ,96.79  ,44.4566  ,-98.6374  ,1.28387e-01
1072  ,96.9642  ,44.0508  ,-99.0984  ,1.28387e-01
34846  ,96.9919  ,44.214  ,-98.5364  ,1.28387e-01
15018  ,97.5769  ,44.4252  ,-98.9782  ,1.28387e-01
15063  ,97.3742  ,45.1823  ,-98.4108  ,1.28386e-01
43417  ,97.0039  ,44.0102  ,-98.9496  ,1.28386e-01
40207  ,96.9056  ,44.363  ,-98.4104  ,1.28386e-01
51034  ,98.6267  ,42.7706  ,-99.7471  ,1.28386e-01
22886  ,96.8693  ,44.3993  ,-98.5091  ,1.28386e-01
3266  ,97.1968  ,45.7066  ,-99.622  ,1.28386e-01
54438  ,96.9243  ,44.2702  ,-97.7862  ,1.28386e-01
6195  ,96.8689  ,44.3435  ,-97.7814  ,1.28385e-01
953  ,96.7839  ,44.2703  ,-99.3899  ,1.28385e-01
43875  ,96.6688  ,44.5572  ,-98.064  ,1.28385e-01
10968  ,96.7289  ,44.3431  ,-99.3851  ,1.28384e-01
65041  ,97.0432  ,44.0823  ,-97.9534  ,1.28384e-01
63755  ,96.9271  ,44.0864  ,-99.2488  ,1.28384e-01
32964  ,97.4138  ,45.1517  ,-98.1749  ,1.28384e-01
18545  ,96.8573  ,44.3995  ,-98.7164  ,1.28384e-01
55984  ,96.9423  ,44.3298  ,-98.3196  ,1.28384e-01
57326  ,97.9636  ,43.8492  ,-99.4994  ,1.28384e-01
22335  ,97.0265  ,44.1767  ,-98.4416  ,1.28384e-01
40214  ,96.8763  ,44.3631  ,-98.8161  ,1.28384e-01
63801  ,97.0603  ,43.9694  ,-98.6063  ,1.28383e-01
22883  ,96.8155  ,44.4587  ,-98.5415  ,1.28383e-01
14699  ,97.5126  ,44.667  ,-99.4391  ,1.28383e-01
18549  ,96.7534  ,44.4925  ,-98.7321  ,1.28383e-01
32096  ,97.2965  ,45.309  ,-99.2237  ,1.28383e-01
22888  ,96.8497  ,44.4352  ,-98.4095  ,1.28383e-01
6197  ,96.9783  ,44.1959  ,-97.7909  ,1.28383e-01
22332  ,96.995  ,44.2554  ,-98.3282  ,1.28383e-01
60702  ,96.8864  ,44.402  ,-98.3187  ,1.28383e-01
11373  ,98.1333  ,43.6127  ,-98.8425  ,1.28382e-01
11392  ,97.958  ,43.8454  ,-98.835  ,1.28382e-01
6178  ,97.0773  ,43.9694  ,-98.4121  ,1.28382e-01
40139  ,97.1325  ,46.0176  ,-98.2844  ,1.28382e-01
910  ,97.0433  ,43.9694  ,-98.8007  ,1.28382e-01
30174  ,96.8122  ,44.4158  ,-97.7764  ,1.28382e-01
40216  ,96.9637  ,44.2454  ,-98.821  ,1.28382e-01
32680  ,96.8375  ,44.1965  ,-99.3946  ,1.28382e-01
16331  ,96.5585  ,44.5983  ,-98.913  ,1.28382e-01
25738  ,97.7808  ,44.0701  ,-98.9216  ,1.28382e-01
35984  ,97.6288  ,44.7272  ,-97.8325  ,1.28382e-01
30191  ,96.7123  ,44.5222  ,-97.911  ,1.28382e-01
809  ,96.5664  ,44.6238  ,-98.5631  ,1.28381e-01
40208  ,96.999  ,44.2085  ,-98.7261  ,1.28381e-01
34874  ,97.0434  ,44.1388  ,-98.541  ,1.28381e-01
20424  ,94.7289  ,50.6963  ,-98.4082  ,1.28381e-01
954  ,96.6727  ,44.4148  ,-99.3802  ,1.28381e-01
18546  ,96.8207  ,44.4353  ,-98.8112  ,1.28381e-01
18854  ,99.8271  ,40.4817  ,-99.517  ,1.28381e-01
43194  ,98.0247  ,43.8912  ,-98.0477  ,1.28380e-01
59867  ,97.8667  ,44.3185  ,-97.673  ,1.28380e-01
18591  ,96.7331  ,44.5279  ,-98.6324  ,1.28380e-01
47078  ,96.5838  ,44.6237  ,-98.3649  ,1.28380e-01
28432  ,96.9162  ,44.2902  ,-98.9715  ,1.28380e-01
43192  ,97.9554  ,43.9263  ,-98.2475  ,1.28380e-01
47783  ,96.5494  ,44.6238  ,-98.7575  ,1.28380e-01
22884  ,96.7959  ,44.4946  ,-98.442  ,1.28379e-01
52574  ,97.1718  ,45.6918  ,-99.2628  ,1.28379e-01
58793  ,97.0085  ,44.2546  ,-98.1799  ,1.28378e-01
