18:49, Sunday, February 15, 2026
Study name:Static 1
Units: mm
Selected reference : N/A
Node  ,X (mm)  ,Y (mm)  ,Z (mm)  ,URES (mm)
62575  ,105.565  ,41.429  ,-68.9751  ,2.44601e+00
7881  ,105.054  ,42.2872  ,-70.7482  ,2.44587e+00
81033  ,105.431  ,41.9786  ,-67.875  ,2.44585e+00
25507  ,105.946  ,41.4024  ,-64.5669  ,2.44580e+00
65365  ,105.827  ,41.3858  ,-65.9933  ,2.44575e+00
86074  ,105.29  ,42.2872  ,-67.9552  ,2.44571e+00
1094  ,105.238  ,42.2872  ,-68.551  ,2.44570e+00
27526  ,105.186  ,42.2872  ,-69.1479  ,2.44570e+00
25495  ,105.755  ,41.8149  ,-64.4741  ,2.44523e+00
86085  ,105.26  ,41.2709  ,-72.6145  ,2.44519e+00
74331  ,105.081  ,42.2872  ,-69.8537  ,2.44495e+00
65340  ,106.043  ,40.8149  ,-65.5892  ,2.44495e+00
81835  ,105.986  ,41.4446  ,-63.2481  ,2.44482e+00
74332  ,105.203  ,42.0215  ,-69.6015  ,2.44480e+00
75117  ,105.287  ,42.0436  ,-68.5425  ,2.44480e+00
61428  ,105.418  ,41.3457  ,-70.1426  ,2.44463e+00
27536  ,105.325  ,41.3841  ,-71.0033  ,2.44461e+00
9202  ,105.1  ,41.2364  ,-74.1549  ,2.44455e+00
81208  ,105.316  ,41.731  ,-69.4813  ,2.44452e+00
75527  ,105.323  ,42.2872  ,-66.7095  ,2.44438e+00
81539  ,105.946  ,40.2872  ,-68.7177  ,2.44437e+00
22687  ,105.737  ,42.2872  ,-61.817  ,2.44429e+00
22688  ,105.914  ,41.8572  ,-61.7872  ,2.44428e+00
25499  ,105.618  ,42.2872  ,-63.1851  ,2.44425e+00
25502  ,105.795  ,41.8572  ,-63.1554  ,2.44425e+00
33640  ,104.557  ,42.2872  ,-75.2725  ,2.44422e+00
90054  ,104.675  ,42.2872  ,-73.9091  ,2.44415e+00
85790  ,104.991  ,41.8353  ,-72.3817  ,2.44407e+00
13128  ,105.336  ,41.8  ,-68.5341  ,2.44391e+00
27537  ,105.473  ,40.8353  ,-71.3388  ,2.44389e+00
77409  ,105.21  ,42.2872  ,-67.5365  ,2.44366e+00
34633  ,105.31  ,40.7618  ,-73.3305  ,2.44363e+00
75115  ,105.127  ,42.2872  ,-68.2397  ,2.44327e+00
89905  ,105.075  ,42.2872  ,-68.8375  ,2.44327e+00
65353  ,105.595  ,41.4233  ,-66.8036  ,2.44316e+00
87253  ,106.2  ,40.8572  ,-62.3015  ,2.44305e+00
81203  ,105.437  ,41.1823  ,-69.5785  ,2.44294e+00
50129  ,105.488  ,41.5438  ,-67.2671  ,2.44282e+00
5770  ,105.52  ,40.2872  ,-72.506  ,2.44275e+00
5704  ,106.2  ,40.2872  ,-64.7082  ,2.44273e+00
74316  ,105.791  ,40.2872  ,-69.3206  ,2.44256e+00
81540  ,105.893  ,40.2872  ,-68.1028  ,2.44248e+00
62833  ,105.176  ,42.0436  ,-68.2312  ,2.44236e+00
85960  ,105.124  ,42.0436  ,-68.829  ,2.44236e+00
65341  ,105.811  ,40.8524  ,-66.3995  ,2.44235e+00
1701  ,105.241  ,42.2872  ,-66.2744  ,2.44228e+00
48731  ,106.017  ,40.8746  ,-63.7091  ,2.44206e+00
62571  ,105.659  ,40.6792  ,-68.6723  ,2.44193e+00
85789  ,104.659  ,42.2872  ,-72.6473  ,2.44188e+00
81211  ,105.067  ,41.7969  ,-70.2446  ,2.44180e+00
74312  ,104.974  ,41.8353  ,-71.1053  ,2.44178e+00
87806  ,105.696  ,42.2872  ,-60.4299  ,2.44149e+00
15232  ,104.279  ,42.2872  ,-76.6278  ,2.44147e+00
25494  ,105.352  ,42.2872  ,-64.3763  ,2.44137e+00
71519  ,105.896  ,40.8149  ,-64.9  ,2.44130e+00
87249  ,106.043  ,41.2872  ,-60.9419  ,2.44125e+00
62872  ,104.71  ,41.2872  ,-76.1841  ,2.44123e+00
31002  ,104.681  ,41.7618  ,-74.336  ,2.44117e+00
55997  ,105.417  ,41.8149  ,-65.6831  ,2.44108e+00
75116  ,104.964  ,42.2872  ,-68.527  ,2.44084e+00
1921  ,105.016  ,42.2872  ,-67.9284  ,2.44084e+00
7715  ,104.911  ,42.2872  ,-69.1239  ,2.44083e+00
86070  ,105.513  ,40.9786  ,-68.2753  ,2.44083e+00
81202  ,105.208  ,41.5533  ,-69.1375  ,2.44083e+00
25516  ,105.865  ,40.2872  ,-67.2797  ,2.44071e+00
54645  ,105.267  ,41.8524  ,-66.9285  ,2.44061e+00
27539  ,105.615  ,40.2872  ,-70.0169  ,2.44053e+00
50132  ,105.303  ,41.5784  ,-67.6909  ,2.44047e+00
90603  ,106.35  ,40.2872  ,-61.4444  ,2.44044e+00
30996  ,105.099  ,40.2872  ,-75.7426  ,2.44042e+00
87257  ,106.231  ,40.2872  ,-62.7624  ,2.44033e+00
90399  ,105.211  ,40.2872  ,-74.424  ,2.44031e+00
81543  ,104.772  ,42.2872  ,-70.3056  ,2.44021e+00
82467  ,105.207  ,40.8353  ,-71.9842  ,2.44020e+00
62832  ,105.013  ,42.0436  ,-68.5185  ,2.43993e+00
11228  ,105.592  ,41.3427  ,-65.0917  ,2.43993e+00
74309  ,104.642  ,42.2872  ,-71.3708  ,2.43959e+00
62573  ,105.487  ,40.6726  ,-69.0725  ,2.43947e+00
25519  ,105.592  ,40.858  ,-66.9888  ,2.43941e+00
48730  ,105.642  ,41.3622  ,-63.9431  ,2.43922e+00
27532  ,105.293  ,40.836  ,-70.3329  ,2.43913e+00
85320  ,105.034  ,41.778  ,-68.9464  ,2.43907e+00
25515  ,105.484  ,40.9786  ,-67.4522  ,2.43906e+00
89167  ,104.658  ,41.75  ,-73.24  ,2.43894e+00
25492  ,105.452  ,41.7748  ,-63.8504  ,2.43865e+00
80007  ,105.808  ,40.2872  ,-66.5847  ,2.43865e+00
75528  ,105.185  ,41.8524  ,-66.4934  ,2.43850e+00
90296  ,104.964  ,40.7618  ,-73.9442  ,2.43849e+00
27534  ,105.44  ,40.2872  ,-70.6684  ,2.43845e+00
62834  ,104.853  ,42.2872  ,-68.2157  ,2.43841e+00
88816  ,104.801  ,42.2872  ,-68.8135  ,2.43841e+00
54646  ,105.083  ,41.887  ,-67.3523  ,2.43826e+00
10800  ,105.672  ,41.4272  ,-62.4543  ,2.43797e+00
1518  ,105.318  ,42.2872  ,-62.5138  ,2.43796e+00
22690  ,105.495  ,41.8572  ,-62.484  ,2.43795e+00
7476  ,104.263  ,42.2872  ,-74.5171  ,2.43786e+00
13712  ,105.08  ,41.3066  ,-69.741  ,2.43776e+00
81201  ,104.987  ,41.345  ,-70.6016  ,2.43773e+00
11468  ,104.894  ,41.3835  ,-71.4623  ,2.43771e+00
74330  ,104.7  ,42.2872  ,-69.4935  ,2.43769e+00
73676  ,105.174  ,40.2872  ,-73.1198  ,2.43760e+00
48728  ,105.967  ,40.2872  ,-64.0422  ,2.43760e+00
62603  ,104.822  ,42.0215  ,-69.2413  ,2.43753e+00
15233  ,104.309  ,41.8367  ,-75.8014  ,2.43746e+00
74317  ,105.312  ,40.6726  ,-69.7688  ,2.43745e+00
65343  ,105.361  ,41.3801  ,-65.9021  ,2.43734e+00
62574  ,105.258  ,41.0436  ,-68.6315  ,2.43732e+00
55995  ,105.014  ,42.2872  ,-65.5853  ,2.43723e+00
86076  ,105.048  ,41.6434  ,-68.0471  ,2.43697e+00
22685  ,105.529  ,41.8792  ,-61.2193  ,2.43681e+00
75203  ,104.842  ,42.2872  ,-67.128  ,2.43655e+00
90141  ,105.35  ,42.2872  ,-61.1919  ,2.43655e+00
15230  ,104.068  ,42.2872  ,-75.8202  ,2.43649e+00
62835  ,104.901  ,41.8416  ,-68.4895  ,2.43648e+00
90402  ,104.291  ,42.2872  ,-73.1988  ,2.43628e+00
42768  ,105.111  ,42.2872  ,-63.8083  ,2.43628e+00
15220  ,104.68  ,40.8367  ,-75.3447  ,2.43620e+00
81544  ,104.784  ,41.7969  ,-69.802  ,2.43613e+00
82465  ,105.251  ,40.2872  ,-71.2625  ,2.43604e+00
25497  ,105.189  ,41.8149  ,-64.9939  ,2.43603e+00
65338  ,105.717  ,40.2872  ,-65.912  ,2.43600e+00
81279  ,104.664  ,41.2246  ,-73.6669  ,2.43599e+00
81209  ,104.906  ,41.5313  ,-69.5498  ,2.43599e+00
1095  ,104.69  ,42.2872  ,-68.503  ,2.43598e+00
62637  ,104.742  ,42.2872  ,-67.9048  ,2.43597e+00
62604  ,104.637  ,42.2872  ,-69.0999  ,2.43597e+00
74311  ,104.562  ,41.8353  ,-71.7279  ,2.43549e+00
62639  ,104.888  ,41.887  ,-67.7442  ,2.43543e+00
81855  ,105.704  ,40.8572  ,-62.9152  ,2.43519e+00
73679  ,104.874  ,40.75  ,-72.8425  ,2.43506e+00
62638  ,104.742  ,42.0852  ,-68.1867  ,2.43495e+00
62606  ,104.689  ,42.0852  ,-68.7845  ,2.43495e+00
87250  ,105.8  ,40.8572  ,-61.6099  ,2.43493e+00
12921  ,105.129  ,41.4176  ,-66.7125  ,2.43475e+00
48727  ,105.593  ,40.7748  ,-64.2763  ,2.43471e+00
8149  ,104.489  ,42.2872  ,-69.863  ,2.43454e+00
42413  ,104.76  ,42.2872  ,-66.693  ,2.43446e+00
15224  ,104.433  ,41.3113  ,-74.8649  ,2.43443e+00
44183  ,104.611  ,42.0215  ,-69.6108  ,2.43439e+00
71516  ,105.13  ,40.7969  ,-69.235  ,2.43426e+00
13036  ,104.733  ,41.7559  ,-69.3586  ,2.43424e+00
87258  ,105.915  ,40.2872  ,-62.1316  ,2.43378e+00
15222  ,104.79  ,40.2872  ,-74.9904  ,2.43376e+00
77410  ,104.648  ,42.2872  ,-67.52  ,2.43373e+00
46006  ,104.578  ,42.2872  ,-68.1921  ,2.43355e+00
46021  ,104.526  ,42.2872  ,-68.7895  ,2.43354e+00
74310  ,104.344  ,42.2872  ,-70.7399  ,2.43336e+00
25496  ,105.289  ,41.3025  ,-64.468  ,2.43335e+00
7490  ,104.23  ,42.2872  ,-71.9934  ,2.43331e+00
87262  ,104.571  ,41.7324  ,-70.4837  ,2.43296e+00
86481  ,104.426  ,42.2872  ,-69.4695  ,2.43283e+00
62602  ,104.548  ,42.0215  ,-69.2173  ,2.43267e+00
90293  ,104.245  ,41.75  ,-73.848  ,2.43263e+00
86084  ,104.561  ,41.2982  ,-72.3206  ,2.43258e+00
46009  ,104.578  ,42.0852  ,-68.474  ,2.43252e+00
5705  ,105.735  ,40.2872  ,-63.3761  ,2.43247e+00
5771  ,104.828  ,40.2872  ,-73.7335  ,2.43245e+00
50131  ,104.945  ,41.4522  ,-67.1363  ,2.43240e+00
81834  ,105.329  ,41.3448  ,-63.1493  ,2.43237e+00
42769  ,105.152  ,41.7748  ,-63.179  ,2.43235e+00
71518  ,105.57  ,40.2872  ,-65.2228  ,2.43235e+00
82466  ,104.986  ,40.2872  ,-71.9079  ,2.43235e+00
71514  ,104.954  ,40.7969  ,-69.9313  ,2.43224e+00
27535  ,104.861  ,40.8353  ,-70.7919  ,2.43222e+00
1587  ,104.786  ,42.2872  ,-64.8961  ,2.43219e+00
15225  ,104.543  ,40.7618  ,-74.5106  ,2.43195e+00
5648  ,105.928  ,40.2872  ,-60.7656  ,2.43194e+00
5659  ,104.565  ,40.2872  ,-76.3378  ,2.43192e+00
87807  ,105.572  ,41.2872  ,-60.2595  ,2.43190e+00
30191  ,104.127  ,41.2872  ,-76.7742  ,2.43188e+00
62605  ,104.6  ,41.8195  ,-68.9018  ,2.43165e+00
1083  ,105.191  ,42.2872  ,-59.7717  ,2.43163e+00
7338  ,103.668  ,42.2872  ,-77.1885  ,2.43161e+00
71407  ,104.762  ,41.4956  ,-68.3188  ,2.43130e+00
46008  ,104.415  ,42.2872  ,-68.479  ,2.43112e+00
1980  ,104.467  ,42.2872  ,-67.8812  ,2.43111e+00
7591  ,104.363  ,42.2872  ,-69.0759  ,2.43111e+00
31001  ,104.014  ,41.8367  ,-75.046  ,2.43108e+00
42414  ,104.807  ,41.7766  ,-66.3138  ,2.43103e+00
42355  ,105.126  ,40.8524  ,-66.8976  ,2.43099e+00
65339  ,105.266  ,40.8149  ,-65.4145  ,2.43094e+00
5841  ,105.18  ,40.2872  ,-68.729  ,2.43081e+00
74334  ,104.704  ,41.8524  ,-66.912  ,2.43067e+00
62640  ,104.614  ,41.887  ,-67.7206  ,2.43057e+00
22689  ,105.288  ,41.4492  ,-61.8864  ,2.43049e+00
22686  ,105.11  ,41.8792  ,-61.9161  ,2.43048e+00
86082  ,104.97  ,40.887  ,-68.1445  ,2.43039e+00
81276  ,104.229  ,41.75  ,-72.5862  ,2.43035e+00
42412  ,104.569  ,42.2872  ,-66.1692  ,2.43030e+00
90142  ,104.931  ,42.2872  ,-61.8888  ,2.43023e+00
34630  ,103.773  ,42.2872  ,-75.0648  ,2.43012e+00
46010  ,104.467  ,42.0852  ,-68.1631  ,2.43008e+00
46022  ,104.415  ,42.0852  ,-68.7605  ,2.43008e+00
13324  ,104.761  ,41.4868  ,-67.5601  ,2.43004e+00
42767  ,104.811  ,42.2872  ,-63.137  ,2.42999e+00
74306  ,103.879  ,42.2872  ,-73.8069  ,2.42999e+00
73680  ,104.528  ,40.75  ,-73.4562  ,2.42992e+00
71406  ,104.661  ,41.4727  ,-68.6683  ,2.42988e+00
71511  ,104.983  ,41.3043  ,-65.7224  ,2.42986e+00
81560  ,104.673  ,40.8353  ,-71.386  ,2.42982e+00
31005  ,104.239  ,41.2494  ,-74.3545  ,2.42976e+00
42763  ,105.36  ,40.7748  ,-63.6102  ,2.42959e+00
62641  ,104.614  ,41.685  ,-68.0025  ,2.42955e+00
25493  ,104.886  ,41.7748  ,-64.3702  ,2.42947e+00
74313  ,104.264  ,41.8353  ,-71.0969  ,2.42925e+00
13129  ,104.467  ,41.8832  ,-68.445  ,2.42906e+00
61198  ,105.151  ,40.2872  ,-67.9059  ,2.42903e+00
81558  ,104.583  ,41.2421  ,-69.98  ,2.42891e+00
81557  ,104.49  ,41.2806  ,-70.8407  ,2.42889e+00
71252  ,104.373  ,42.2872  ,-67.4964  ,2.42888e+00
71513  ,105.004  ,40.2872  ,-69.4253  ,2.42878e+00
46007  ,104.304  ,42.2872  ,-68.1681  ,2.42869e+00
46020  ,104.252  ,42.2872  ,-68.7655  ,2.42869e+00
51831  ,105.387  ,40.8572  ,-62.2844  ,2.42866e+00
50130  ,104.942  ,40.887  ,-67.3214  ,2.42863e+00
81526  ,105.405  ,40.2872  ,-64.6159  ,2.42850e+00
73678  ,104.719  ,40.2872  ,-72.4589  ,2.42849e+00
65342  ,105.034  ,40.8524  ,-66.2249  ,2.42834e+00
71253  ,104.52  ,41.887  ,-67.3358  ,2.42832e+00
30194  ,104.166  ,40.8367  ,-75.9563  ,2.42809e+00
86486  ,104.151  ,42.2872  ,-69.4455  ,2.42797e+00
15235  ,103.717  ,41.8367  ,-76.3817  ,2.42795e+00
81275  ,103.862  ,42.2872  ,-72.545  ,2.42771e+00
81246  ,104.061  ,42.2872  ,-70.2973  ,2.42770e+00
46011  ,104.304  ,42.0852  ,-68.45  ,2.42766e+00
13715  ,104.228  ,41.2128  ,-73.179  ,2.42744e+00
51850  ,105.415  ,40.8792  ,-61.042  ,2.42744e+00
72433  ,105.047  ,41.8792  ,-60.5451  ,2.42731e+00
44182  ,104.288  ,41.7324  ,-70.0411  ,2.42729e+00
42357  ,104.751  ,41.3418  ,-66.5328  ,2.42728e+00
5840  ,105.123  ,40.2872  ,-67.0828  ,2.42726e+00
71510  ,104.619  ,41.8218  ,-65.7723  ,2.42723e+00
44185  ,104.41  ,41.4668  ,-69.7889  ,2.42715e+00
81833  ,104.545  ,42.2872  ,-64.3281  ,2.42711e+00
58207  ,105.101  ,40.8149  ,-64.8076  ,2.42710e+00
64763  ,103.931  ,42.2872  ,-71.3625  ,2.42708e+00
72432  ,104.868  ,42.2872  ,-60.5177  ,2.42706e+00
15231  ,103.476  ,42.2872  ,-76.4005  ,2.42700e+00
71515  ,104.533  ,41.226  ,-69.2717  ,2.42680e+00
11227  ,104.986  ,41.2624  ,-63.8443  ,2.42678e+00
5712  ,104.829  ,40.2872  ,-70.1215  ,2.42676e+00
2304  ,104.279  ,42.2872  ,-67.1115  ,2.42664e+00
81563  ,104.289  ,41.3076  ,-71.5072  ,2.42656e+00
44181  ,104.174  ,41.9664  ,-69.7146  ,2.42647e+00
31003  ,103.82  ,41.7748  ,-74.5356  ,2.42641e+00
44184  ,104.297  ,41.7008  ,-69.4623  ,2.42632e+00
1096  ,104.141  ,42.2872  ,-68.455  ,2.42626e+00
86487  ,104.088  ,42.2872  ,-69.0519  ,2.42625e+00
62623  ,104.192  ,42.2872  ,-67.8604  ,2.42624e+00
58210  ,104.795  ,41.3495  ,-65.181  ,2.42605e+00
81561  ,104.406  ,40.8353  ,-71.9371  ,2.42597e+00
42772  ,105.419  ,40.2872  ,-62.7453  ,2.42592e+00
51834  ,105.011  ,41.3461  ,-62.5687  ,2.42591e+00
81170  ,104.834  ,41.7761  ,-62.5985  ,2.42590e+00
90055  ,104.408  ,40.2872  ,-74.2999  ,2.42590e+00
51847  ,105.515  ,40.2872  ,-61.44  ,2.42566e+00
30997  ,104.276  ,40.2872  ,-75.602  ,2.42563e+00
81286  ,104.342  ,42.2872  ,-65.48  ,2.42526e+00
62626  ,104.192  ,42.0852  ,-68.1423  ,2.42521e+00
85305  ,104.359  ,41.4507  ,-69.0805  ,2.42505e+00
71248  ,104.111  ,41.9664  ,-69.321  ,2.42475e+00
81277  ,103.861  ,41.75  ,-73.1378  ,2.42475e+00
61202  ,104.684  ,40.7392  ,-68.4163  ,2.42472e+00
86864  ,105.031  ,40.2872  ,-66.41  ,2.42462e+00
42770  ,104.645  ,41.7748  ,-63.8022  ,2.42437e+00
61210  ,104.475  ,41.3391  ,-67.8318  ,2.42436e+00
51712  ,103.956  ,41.7594  ,-71.7728  ,2.42435e+00
81250  ,104.64  ,40.2872  ,-70.7156  ,2.42435e+00
9201  ,103.766  ,41.3863  ,-75.5749  ,2.42433e+00
90287  ,103.908  ,42.2872  ,-69.8283  ,2.42429e+00
77421  ,104.098  ,42.2872  ,-67.4755  ,2.42400e+00
71250  ,104.073  ,42.07  ,-68.7847  ,2.42400e+00
81859  ,104.517  ,42.2872  ,-62.5765  ,2.42398e+00
34628  ,103.486  ,42.2872  ,-74.3154  ,2.42389e+00
53463  ,104.328  ,41.5372  ,-68.2743  ,2.42387e+00
81031  ,103.978  ,42.2872  ,-68.7415  ,2.42383e+00
56069  ,104.029  ,42.2872  ,-68.1473  ,2.42381e+00
71249  ,104.164  ,41.7644  ,-69.0055  ,2.42373e+00
62624  ,104.176  ,42.0062  ,-67.6918  ,2.42367e+00
42354  ,104.748  ,40.7766  ,-66.7179  ,2.42350e+00
81252  ,104.458  ,40.7324  ,-70.1703  ,2.42339e+00
81278  ,104.107  ,40.75  ,-74.0226  ,2.42338e+00
42760  ,105.172  ,40.2872  ,-63.9498  ,2.42337e+00
73677  ,104.373  ,40.2872  ,-73.0727  ,2.42334e+00
15234  ,103.525  ,41.8367  ,-75.5937  ,2.42334e+00
61213  ,104.583  ,40.7163  ,-68.7657  ,2.42330e+00
42380  ,104.327  ,41.7766  ,-66.7323  ,2.42320e+00
61208  ,104.323  ,41.606  ,-67.5313  ,2.42313e+00
42773  ,105.044  ,40.7748  ,-62.9794  ,2.42306e+00
10799  ,104.903  ,41.4712  ,-61.3185  ,2.42301e+00
53466  ,104.125  ,41.868  ,-68.4693  ,2.42297e+00
61201  ,104.656  ,40.7392  ,-67.5932  ,2.42295e+00
72434  ,104.724  ,41.8792  ,-61.2911  ,2.42274e+00
90140  ,105.463  ,40.2872  ,-60.1152  ,2.42274e+00
30193  ,103.995  ,40.2872  ,-76.8977  ,2.42271e+00
53462  ,104.176  ,41.8042  ,-67.9737  ,2.42264e+00
42356  ,104.498  ,41.2304  ,-66.8797  ,2.42254e+00
1515  ,104.545  ,42.2872  ,-61.2637  ,2.42250e+00
42377  ,104.088  ,42.2872  ,-66.5877  ,2.42248e+00
61215  ,104.226  ,41.5143  ,-68.6237  ,2.42245e+00
7477  ,103.284  ,42.2872  ,-75.6125  ,2.42239e+00
86777  ,105.075  ,41.2872  ,-59.6329  ,2.42221e+00
30192  ,103.529  ,41.2872  ,-77.3052  ,2.42218e+00
68171  ,104.392  ,41.8218  ,-65.0831  ,2.42218e+00
7491  ,103.494  ,42.2872  ,-73.0966  ,2.42212e+00
1586  ,104.305  ,42.2872  ,-63.7601  ,2.42202e+00
5842  ,104.94  ,40.2872  ,-65.7373  ,2.42197e+00
5713  ,104.451  ,40.2872  ,-71.3097  ,2.42195e+00
15221  ,103.877  ,40.8367  ,-75.2206  ,2.42182e+00
56072  ,103.962  ,42.07  ,-68.4743  ,2.42157e+00
42329  ,104.082  ,42.0062  ,-67.307  ,2.42143e+00
61589  ,103.955  ,41.2223  ,-72.3655  ,2.42143e+00
56071  ,103.867  ,42.2872  ,-68.431  ,2.42141e+00
7587  ,103.814  ,42.2872  ,-69.0279  ,2.42140e+00
1702  ,103.916  ,42.2872  ,-67.8395  ,2.42137e+00
71512  ,104.407  ,40.7163  ,-69.462  ,2.42128e+00
81280  ,103.802  ,41.2377  ,-73.8665  ,2.42121e+00
51830  ,105.003  ,40.8792  ,-61.7165  ,2.42116e+00
72436  ,104.644  ,42.2872  ,-59.1484  ,2.42108e+00
81556  ,103.021  ,42.2872  ,-77.7073  ,2.42106e+00
74846  ,104.269  ,40.7324  ,-70.7644  ,2.42098e+00
62034  ,104.657  ,40.7766  ,-66.0452  ,2.42086e+00
8152  ,103.633  ,42.2872  ,-70.7316  ,2.42085e+00
61587  ,104.073  ,40.75  ,-72.7954  ,2.42083e+00
42764  ,104.797  ,40.7748  ,-64.1839  ,2.42052e+00
51714  ,103.508  ,42.2872  ,-71.8847  ,2.42046e+00
81247  ,103.86  ,41.7324  ,-70.4753  ,2.42043e+00
68156  ,104.668  ,41.2637  ,-63.2637  ,2.42031e+00
61209  ,104.313  ,41.265  ,-67.3036  ,2.42018e+00
13034  ,104.087  ,41.1777  ,-70.2191  ,2.42006e+00
85307  ,103.837  ,41.9664  ,-69.297  ,2.41989e+00
51715  ,103.658  ,41.7484  ,-72.3091  ,2.41987e+00
12920  ,104.374  ,41.266  ,-66.3531  ,2.41980e+00
31004  ,103.572  ,41.3244  ,-75.0645  ,2.41965e+00
81248  ,103.747  ,41.9664  ,-70.1488  ,2.41962e+00
58209  ,104.492  ,41.3094  ,-64.5572  ,2.41947e+00
5769  ,105.102  ,40.2872  ,-62.1144  ,2.41937e+00
5716  ,103.987  ,40.2872  ,-74.8662  ,2.41935e+00
81284  ,104.05  ,42.2872  ,-64.9004  ,2.41926e+00
44175  ,103.973  ,41.4116  ,-69.8926  ,2.41923e+00
78280  ,103.825  ,42.2872  ,-67.4484  ,2.41916e+00
81032  ,103.799  ,42.07  ,-68.7607  ,2.41914e+00
56073  ,103.85  ,42.07  ,-68.1665  ,2.41912e+00
42381  ,104.135  ,41.7766  ,-66.2085  ,2.41904e+00
81030  ,103.703  ,42.2872  ,-68.7175  ,2.41897e+00
56070  ,103.755  ,42.2872  ,-68.1233  ,2.41896e+00
62625  ,103.9  ,42.0062  ,-67.671  ,2.41879e+00
42353  ,104.494  ,40.6651  ,-67.0649  ,2.41876e+00
11822  ,104.189  ,41.1913  ,-68.1036  ,2.41868e+00
34632  ,103.331  ,41.7748  ,-75.0833  ,2.41867e+00
74847  ,104.067  ,40.7594  ,-71.4309  ,2.41865e+00
30195  ,103.578  ,40.8367  ,-76.4974  ,2.41856e+00
74308  ,103.436  ,41.7748  ,-73.8253  ,2.41853e+00
61199  ,104.519  ,40.2872  ,-68.3162  ,2.41847e+00
42333  ,104.073  ,41.6651  ,-67.0793  ,2.41846e+00
51833  ,104.627  ,41.3681  ,-62.0008  ,2.41843e+00
13035  ,103.86  ,41.6456  ,-69.5661  ,2.41840e+00
2309  ,103.897  ,42.2872  ,-66.0639  ,2.41833e+00
42762  ,104.933  ,40.2872  ,-63.3831  ,2.41829e+00
86090  ,104.04  ,40.2872  ,-73.5874  ,2.41827e+00
90145  ,104.448  ,41.7761  ,-61.9734  ,2.41816e+00
80019  ,104.774  ,40.2872  ,-65.1304  ,2.41812e+00
64764  ,103.658  ,41.7594  ,-71.1419  ,2.41811e+00
81562  ,104.184  ,40.2872  ,-71.8608  ,2.41809e+00
61212  ,104.441  ,40.2872  ,-68.92  ,2.41803e+00
72435  ,104.402  ,42.2872  ,-59.9486  ,2.41802e+00
44171  ,104.036  ,41.1616  ,-69.5108  ,2.41796e+00
33657  ,102.918  ,42.2872  ,-76.8793  ,2.41795e+00
40481  ,104.327  ,41.7761  ,-63.2216  ,2.41792e+00
22682  ,104.93  ,40.8792  ,-60.4071  ,2.41792e+00
72431  ,104.557  ,41.8907  ,-59.9476  ,2.41788e+00
51849  ,105.121  ,40.2872  ,-60.8544  ,2.41780e+00
33631  ,103.787  ,40.2872  ,-76.1103  ,2.41778e+00
53467  ,103.986  ,41.522  ,-68.2985  ,2.41777e+00
74849  ,103.885  ,41.2047  ,-70.8856  ,2.41774e+00
90286  ,103.571  ,42.2872  ,-69.4108  ,2.41772e+00
71251  ,103.822  ,41.7492  ,-69.0298  ,2.41764e+00
68170  ,104.21  ,41.7528  ,-64.4989  ,2.41760e+00
53464  ,104.037  ,41.4583  ,-67.803  ,2.41745e+00
82825  ,103.48  ,42.2872  ,-70.2626  ,2.41745e+00
30183  ,103.071  ,41.825  ,-76.9389  ,2.41738e+00
30423  ,104.087  ,41.1684  ,-68.453  ,2.41727e+00
30991  ,103.682  ,40.7749  ,-74.7102  ,2.41714e+00
44174  ,103.923  ,41.3956  ,-69.1843  ,2.41712e+00
78254  ,104.469  ,40.8218  ,-65.5038  ,2.41704e+00
61588  ,103.657  ,41.2113  ,-72.9019  ,2.41694e+00
13469  ,103.783  ,41.8528  ,-68.4935  ,2.41688e+00
56074  ,103.688  ,42.07  ,-68.4503  ,2.41671e+00
61200  ,104.491  ,40.2872  ,-67.4931  ,2.41670e+00
42330  ,103.72  ,42.2872  ,-67.0003  ,2.41664e+00
51832  ,104.726  ,40.7761  ,-62.3988  ,2.41658e+00
53465  ,103.834  ,41.789  ,-67.998  ,2.41655e+00
1097  ,103.593  ,42.2872  ,-68.407  ,2.41655e+00
85306  ,103.54  ,42.2872  ,-69.0039  ,2.41654e+00
75640  ,103.643  ,42.2872  ,-67.8124  ,2.41653e+00
60358  ,103.884  ,41.4991  ,-68.648  ,2.41636e+00
53374  ,104.13  ,42.2872  ,-61.9515  ,2.41625e+00
9229  ,103.885  ,41.7253  ,-67.5024  ,2.41622e+00
44190  ,103.594  ,41.9664  ,-69.6799  ,2.41621e+00
34629  ,102.997  ,42.2872  ,-74.8631  ,2.41617e+00
74307  ,103.102  ,42.2872  ,-73.6051  ,2.41603e+00
81836  ,104.01  ,42.2872  ,-63.1997  ,2.41602e+00
81204  ,104.266  ,40.2872  ,-69.6163  ,2.41601e+00
42339  ,104.186  ,41.3112  ,-65.8116  ,2.41599e+00
11823  ,103.986  ,41.1455  ,-68.8025  ,2.41585e+00
81281  ,103.74  ,40.75  ,-73.3102  ,2.41578e+00
42765  ,104.559  ,40.7748  ,-63.6172  ,2.41545e+00
13387  ,103.683  ,41.2317  ,-71.5521  ,2.41542e+00
53459  ,103.947  ,41.8218  ,-65.6671  ,2.41524e+00
42344  ,104.12  ,41.1546  ,-66.7001  ,2.41506e+00
44189  ,103.563  ,41.9664  ,-69.273  ,2.41503e+00
11903  ,103.377  ,41.2625  ,-74.5541  ,2.41498e+00
